Kinase Uniprot ID	Kinase Name	Mean Specificity Score	Mean Significance Score	Mean Final Score	Median Final score	Mean Kinase Statistic	Median Kinase Statistic	SD Kinase Statitistic	Mean peptide set size
P06239	Lck	1.766703609196	1	2.766703609196	2.76955107862173	-3.47293264007161	-3.54949917444123	0.158806123507527	28.2222222222222
P06241	Fyn	1.58856309883884	1	2.58856309883884	2.48148606012211	-4.41166052995491	-4.34012279986402	0.751667272964503	15
P22607	FGFR3	1.28842852448601	1	2.28842852448601	2.21467016498923	-5.8821638537556	-4.61662293199741	2.21338701700487	7.44444444444444
P21802	FGFR2	1.24092050442604	1	2.24092050442604	2.20065945054642	-5.17166676188481	-4.61662293199741	1.51238477269993	8.77777777777778
P30530	Axl	1.24627787341159	1	2.24627787341159	2.16749108729376	-2.76998643634185	-2.64804326374397	0.233540231482993	51.4444444444444
P22455	FGFR4	0.961581911738972	1	1.96158191173897	1.97881070093006	-3.60353873914202	-3.47884280988157	0.83305780042467	16.8888888888889
Q04912	Ron	0.896466605944816	1	1.89646660594482	1.93554201077308	-3.25199175606308	-3.39475590111692	0.429802098504852	6.77777777777778
P07333	FmS/CSFR	0.865862090295935	1	1.86586209029594	1.89962945488244	-3.63711876633965	-3.2012499952209	1.83413978463692	7.66666666666667
P12931	Src	0.867541063824805	1	1.8675410638248	1.89962945488244	-2.80964546663761	-2.8164272669081	0.181113328638567	36
Q13308	CCK4/PTK7	0.904312250156068	1	1.90431225015607	1.88272870434424	-3.65977771110161	-3.65977771110161	0	3
P07948	Lyn	0.887424126265876	1	1.88742412626588	1.85387196432176	-3.04196862055626	-3.04503025240287	0.125718372437	18.6666666666667
P11362	FGFR1	0.721435548288672	0.933104445408004	1.65453999369668	1.76447155309245	-2.95767470137694	-2.9824812796293	1.32861365736394	13.3333333333333
P54756	EphA5	0.63658960558509	1	1.63658960558509	1.67710225785663	-2.87838260277538	-3.05143714967313	0.346109093795495	3.25
P08581	Met	0.548485009094602	1	1.5484850090946	1.67162039656126	-2.41836741773766	-2.63396522992157	0.556745880289144	27.2222222222222
P16234	PDGFR[alpha]	0.582661922428376	1	1.58266192242838	1.61978875828839	-2.62099023954127	-2.75116116057829	0.195256381555529	5.33333333333333
