Kinase Uniprot ID	Kinase Name	Mean Specificity Score	Mean Significance Score	Mean Final Score	Median Final score	Mean Kinase Statistic	Median Kinase Statistic	SD Kinase Statitistic	Mean peptide set size
P06239	Lck	2.33824793980315	0.522878745280338	2.86112668508349	2.67778070526608	-0.709941475270167	-0.700756771394358	0.0574110988608135	28.2222222222222
P11362	FGFR1	1.39701438644898	0.47357902314337	1.87059340959235	2.10790539730952	-0.670910964594998	-0.769631178032858	0.2186084543249	13.3333333333333
Q13308	CCK4/PTK7	1.19523177062389	0.698970004336019	1.89420177495991	1.92811799269387	-0.902305106319518	-0.902305106319518	0	3
Q08345	DDR1	0.839915260308809	0.522878745280338	1.36279400558915	1.34969247686806	-0.716517777001606	-0.716517777001606	0	3
P21802	FGFR2	0.783459625747908	0.495114581589604	1.27857420733751	1.29242982390206	-0.624282361386606	-0.611334842063261	0.0460204811454728	8.77777777777778
P22607	FGFR3	0.859923308815841	0.514680277040236	1.37460358585608	1.28232949699774	-0.691359789479026	-0.611334842063261	0.213891195304032	7.44444444444444
P22455	FGFR4	0.678208838876145	0.47046472052112	1.14867355939727	1.20901152491118	-0.552959272621821	-0.563477543067547	0.0448320849059448	16.8888888888889
P06241	Fyn	0.859159208865424	0.459151949658769	1.31831115852419	1.18575240426808	-0.610543945686127	-0.589954204040002	0.0485990810906418	15
P29376	LTK	0.675602004830244	0.38717222944892	1.06277423427916	1.01233373507373	-0.559484955352855	-0.539367025260191	0.0961345468848864	14.5555555555556
Q12866	Mer	0.52867697195076	0.346070975552054	0.874747947502814	0.99481948749622	-0.47849993058929	-0.501329581751447	0.0509057676905449	43.6666666666667
Q16288	TRKC	0.571632394603839	0.344101112556451	0.91573350716029	0.901356274182943	-0.533886431545181	-0.537161880155258	0.0761948557614393	13.3333333333333
P07333	FmS/CSFR	0.391972781082694	0.334158756702291	0.726131537784985	0.883392256011752	-0.383854364601068	-0.514516594752328	0.243668835366611	7.66666666666667
P30530	Axl	0.810328657923432	0.42881847498502	1.23914713290845	0.863913902615903	-0.518042829872316	-0.477864456960334	0.0612960973610951	51.4444444444444
P41240	CSK	0.406438807474409	0.39028653207117	0.796725339545578	0.861381566100508	-0.469795128152163	-0.483880984732252	0.0347324531379267	38.6666666666667
Q6ZMQ8	Lmr1	0.521113766604492	0.301029995663981	0.822143762268473	0.823908740944319	-0.560045203230497	-0.560045203230497	0	3
P14616	IRR	0.347863474828769	0.353917193908117	0.701780668736886	0.789957404056543	-0.454581739181981	-0.485329500519095	0.061495522674228	4.5
P42685	FRK	0.41784374902484	0.354868891779568	0.772712640804408	0.761452112318672	-0.473059566148561	-0.462538813931931	0.042742815572239	48.4444444444444
P12931	Src	0.435129441161062	0.333333333333333	0.768462774494395	0.7594507517174	-0.479197726568357	-0.477340346757847	0.0115553008144006	36
P08581	Met	0.32741313418457	0.296171805427674	0.623584939612244	0.752026733638193	-0.424254466904562	-0.479085410343955	0.0974047307499219	27.2222222222222
P04629	TRKA	0.298711602597096	0.354868891779568	0.653580494376664	0.71669877129645	-0.438149103402018	-0.447812120325094	0.0388171277811169	11.6666666666667
P35968	KDR	0.297831883877103	0.376404450225803	0.674236334102906	0.693789491832238	-0.443106466177784	-0.44486535920185	0.0104309087878582	16.4444444444444
Q16620	TRKB	0.465690749613413	0.301029995663981	0.766720745277395	0.687188173787912	-0.499230241870887	-0.469657097435746	0.0505654741279112	15.8888888888889
P54756	EphA5	0.382634728249858	0.264497986744422	0.64713271499428	0.665687084634612	-0.473820242349904	-0.465886819614746	0.0158668454703146	3.25
P51451	BLK	0.388751067518782	0.311797774887099	0.700548842405881	0.66354026615147	-0.475024618434902	-0.479166257262827	0.0334584515168736	20.5555555555556
Q04912	Ron	0.378565141057579	0.344101112556451	0.72266625361403	0.65266998468305	-0.447632047297871	-0.45970152604272	0.11254243076029	6.77777777777778
Q06418	Tyro3/Sky	0.263334526754694	0.354868891779568	0.618203418534262	0.632271453913024	-0.440845754902689	-0.440439946448424	0.0204877527856031	39.8888888888889
P42679	CTK	0.438386172229128	0.365636671002685	0.804022843231813	0.631527161559638	-0.486321399440906	-0.451472410787798	0.0663099845780832	25.4444444444444
P21709	EphA1	0.338321160348257	0.301029995663981	0.639351156012239	0.614393726401688	-0.45392736885398	-0.434161041977782	0.0274342854398054	4.6
P29322	EphA8	0.184843704070133	0.439586254208138	0.62442995827827	0.595850750790305	-0.350432284545664	-0.359569583802089	0.0158262665560897	3.66666666666667
P54762	EphB1	0.290730867376735	0.301029995663981	0.591760863040717	0.591760863040717	-0.422023992555806	-0.422023992555806	0	3
P23458	JAK1~b	0.317293130328141	0.281234684152075	0.598527814480216	0.589407058695577	-0.438840919396474	-0.421734222240486	0.034213394311976	4.5
Q9UM73	ALK	0.258937581894354	0.311797774887099	0.570735356781452	0.581698708680255	-0.440749367030562	-0.444508494163251	0.0144078428361648	37.4444444444444
P08631	HCK	0.245396847367228	0.344101112556451	0.589497959923679	0.579219380451435	-0.428199276582754	-0.429003009386256	0.029506280057707	22.6666666666667
P07949	Ret	0.353254113165423	0.322565554110216	0.675819667275639	0.565431095965801	-0.437790815489175	-0.434319297113653	0.0797532821693664	16.1111111111111
P51813	Etk/BMX	0.215640134689157	0.301029995663981	0.516670130353138	0.553618187777558	-0.414426230618414	-0.432612030900651	0.0387358145632424	23.4444444444444
P29320	EphA3	0.248754348290212	0.301029995663981	0.549784343954193	0.549784343954193	-0.401187391074447	-0.401187391074447	0	4
Q05397	FAK1	0.263299859018094	0.301029995663981	0.564329854682075	0.54515513999149	-0.439602673307143	-0.435582450403549	0.0311110262554888	36
P42681	TXK	0.29789617274484	0.311797774887099	0.609693947631938	0.522878745280338	-0.451807498748232	-0.430443317776402	0.0523600747125565	24.5555555555556
P21860	HER3	0.231156894638262	0.311797774887099	0.54295466952536	0.505149978319906	-0.431143111172378	-0.419569510810005	0.026174570020954	37.8888888888889
P07948	Lyn	0.208308339112975	0.283434163208953	0.491742502321929	0.494850021680094	-0.400525774361825	-0.400184510483672	0.0417043667262849	18.6666666666667
P09769	Fgr	0.229112667200807	0.283434163208953	0.51254683040976	0.492144128304169	-0.382646853596292	-0.384231741183267	0.0876693758891864	7.11111111111111
P29317	EphA2	0.208255819077075	0.292232079436467	0.500487898513543	0.487449007095789	-0.371232785155489	-0.355903482663735	0.0344672929790318	5.88888888888889
P36888	FLT3	0.209090660510955	0.265623753552169	0.474714414063124	0.459920911195827	-0.379489101728249	-0.403555830424986	0.0879715433576537	13.2857142857143
P42680	TEC	0.13405363810107	0.301029995663981	0.435083633765051	0.45717457304082	-0.379756273054097	-0.410461254377776	0.0596946155614054	32.3333333333333
P10721	Kit	0.295111443618612	0.361097497024067	0.656208940642679	0.450383760480915	-0.430085890456042	-0.378900162795306	0.0853868172714153	13.5555555555556
P43405	Syk	0.14308193554326	0.301029995663981	0.444111931207241	0.430041181903406	-0.422974131432185	-0.418728721052954	0.0139801602054345	63.3333333333333
Q9H3Y6	Srm	0.13052432967862	0.301029995663981	0.431554325342601	0.421934116163908	-0.403230238420803	-0.400232389198069	0.0133529756835942	40.7777777777778
Q14289	FAK2	0.132159131794024	0.322565554110216	0.45472468590424	0.41510365586255	-0.388069130096122	-0.377292622090858	0.0275730924984156	28.8888888888889
P35916	FLT4	0.141020702343543	0.239444582071384	0.380465284414927	0.408267761048164	-0.355652589124255	-0.364611645904263	0.0441058163944418	12.6666666666667
P07947	Yes	0.106577486673842	0.301029995663981	0.407607482337823	0.407823242604133	-0.361899821218282	-0.368476110412059	0.0308378797629976	22.6666666666667
Q08881	ITK	0.0941556471383388	0.283434163208953	0.377589810347292	0.397397479579744	-0.365248973761032	-0.370678508204403	0.0341117960503813	29.2222222222222
P00533	EGFR	0.0931413229068168	0.322565554110216	0.415706877017033	0.393081474051709	-0.383288242160703	-0.387722250678174	0.020542487725455	38.6666666666667
H0Y8A4	RYK	0.161780955432775	0.215769601481512	0.377550556914287	0.382370702242158	-0.3449976351659	-0.34898618999586	0.0380898120461981	7.11111111111111
P06213	InSR	0.167566883226522	0.248242498298898	0.41580938152542	0.377371573870675	-0.395123441445486	-0.38661047006851	0.0275461713683592	22.4444444444444
Q15303	HER4	0.119046230952359	0.257040414526412	0.376086645478771	0.360015751958411	-0.367457234517045	-0.366595905208805	0.0521574577377986	24
P42684	Arg	0.0573813287049491	0.301029995663981	0.35841132436893	0.357041120590209	-0.370344384212922	-0.374077444577702	0.0120976258894688	43.8888888888889
P08069	IGF1R	0.137688745573367	0.221848749616356	0.359537495189724	0.356152689700286	-0.363595582225186	-0.354093091592976	0.0263711525821167	15.1111111111111
P16234	PDGFR[alpha]	0.127342677112169	0.199533153072819	0.326875830184987	0.354381261757305	-0.302922533034164	-0.3067453835674	0.00573427579985383	5.33333333333333
P04626	HER2	0.0672921168052376	0.292232079436467	0.359524196241705	0.354086724966156	-0.348443834788284	-0.345227323635276	0.0270676127501754	28.3333333333333
P07332	Fes	0.123485852826728	0.221848749616356	0.345334602443085	0.346787486224656	-0.345042304196098	-0.345287682236984	0.00490655067183761	12.1111111111111
P43403	ZAP70	0.0601993514515266	0.301029995663981	0.361229347115508	0.341988603342888	-0.3838976669094	-0.373302103472133	0.0269605340889376	55.2222222222222
O60674	JAK2	0.106296769268511	0.248242498298898	0.354539267567409	0.329754146925876	-0.350888566160531	-0.357067129859113	0.0278076346433969	17.5555555555556
P00519	Abl	0.0319387033916741	0.301029995663981	0.332968699055655	0.321937095025655	-0.355264322803942	-0.349975301500559	0.0130575962100516	47
Q13882	Brk	0.0363048978914278	0.301029995663981	0.337334893555409	0.319664486585437	-0.366852941149767	-0.364343784104603	0.0310371777175547	56.8888888888889
P09619	PDGFR[beta]	0.0408754502124893	0.301029995663981	0.34190544587647	0.313363730737707	-0.222608678914693	-0.17755221717681	0.0702576943003244	12.1111111111111
Q06187	BTK	0.0600402008698038	0.214410217435177	0.274450418304981	0.268089057883128	-0.306175354251921	-0.304640539681549	0.0404864456583381	17.4444444444444
P16591	Fer	0.025861205047534	0.180202504080256	0.20606370912779	0.223153591304701	-0.193602808373438	-0.193267745851145	0.0475291940150021	12.6666666666667
P17948	FLT1	0.0340110884428728	0.165689841247241	0.199700929690114	0.190642329788894	-0.261662262306675	-0.279377267764524	0.0487809431980683	15.7777777777778
P54764	EphA4	0.0496631754510595	0.0935062075795603	0.14316938303062	0.140741582532693	-0.147494565054443	-0.125799783662814	0.0348120639724221	3.88888888888889
