Kinase Uniprot ID	Kinase Name	Mean Specificity Score	Mean Significance Score	Mean Final Score	Median Final score	Mean Kinase Statistic	Median Kinase Statistic	SD Kinase Statitistic	Mean peptide set size
Q16620	TRKB	1.83734385441799	0.698970004336019	2.53631385875401	2.65757731917779	-0.786694798187269	-0.774545321521335	0.0495990768832442	17.8888888888889
P29376	LTK	1.54422551111043	0.640272917984125	2.18449842909455	2.39794000867204	-0.756811485710642	-0.799251681386469	0.0841502042232618	14.3333333333333
Q04912	Ron	1.59592510236626	0.732417781632017	2.32834288399827	2.2839966563652	-0.968871392761148	-0.956476398846839	0.246800220452878	7.11111111111111
P29320	EphA3	1.18266062391066	1	2.18266062391066	2.18266062391066	-0.883278116483061	-0.883278116483061	0	5
Q12866	Mer	1.33853637181412	0.679404308885387	2.01794068069951	1.99139982823808	-0.618263765892997	-0.623555404777468	0.0274951719481279	46.8888888888889
P42685	FRK	1.34239652375214	0.698970004336019	2.04136652808816	1.98296666070122	-0.618082766504802	-0.611191770140386	0.0283304770954364	48.8888888888889
P16234	PDGFR[alpha]	1.02884915367235	0.698970004336019	1.72781915800837	1.93554201077308	-0.832520629824211	-0.921545361495985	0.133537097507661	5.33333333333333
P30530	Axl	1.25801987806348	0.698970004336019	1.95698988239949	1.92811799269387	-0.606143181796064	-0.596608766510761	0.0315692899308039	53.7777777777778
Q16288	TRKC	1.14487477086267	0.698970004336019	1.84384477519869	1.88605664769316	-0.697466456517366	-0.715128552735473	0.0677877308047196	15.3333333333333
Q15375	EphA7	0.710372734775525	1	1.71037273477552	1.72124639904717	-0.760757101421015	-0.760757101421015	0	3
P54756	EphA5	1.01035042964435	0.698970004336019	1.70932043398037	1.70715686077375	-0.866780580525553	-0.890499980577583	0.0474388001040608	4.25
P07332	Fes	1.20024656006336	0.698970004336019	1.89921656439938	1.6903698325741	-0.752908218162119	-0.702727145629163	0.132702222440024	13.4444444444444
Q9H3Y6	Srm	1.00585445297839	0.698970004336019	1.70482445731441	1.6615435063954	-0.607526207697083	-0.599203528713034	0.0216523956326098	41.1111111111111
P07333	FmS/CSFR	0.766958250474306	0.677434445889784	1.44439269636409	1.64206515299955	-0.732112235519869	-0.76800315615475	0.206679237285501	8.22222222222222
P42684	Arg	0.803108882551846	0.679404308885387	1.48251319143723	1.55284196865778	-0.581503024940171	-0.577888507151459	0.0238693651007516	46.4444444444444
P35916	FLT4	0.818177478248879	0.732417781632017	1.5505952598809	1.53760200210104	-0.655658229911671	-0.640900178002861	0.0340843651699668	15
P08069	IGF1R	0.828905948558327	0.698970004336019	1.52787595289435	1.49485002168009	-0.647919583620932	-0.643791324172406	0.0230512617631668	16.2222222222222
P12931	Src	0.874165512830561	0.522878745280338	1.3970442581109	1.49349496759513	-0.590117781357502	-0.60356286496299	0.0233546792388184	38.1111111111111
P07947	Yes	0.765639082313487	0.698970004336019	1.46460908664951	1.48678239993206	-0.626428662726378	-0.609205931676045	0.0551106340842913	22.5555555555556
P51813	Etk/BMX	0.758240295942748	0.698970004336019	1.45721030027877	1.35261702988538	-0.606606002103259	-0.584511628597471	0.049848409992531	28.3333333333333
